Pesticide Name,Commodity,Number of Samples Analyzed,Number of Samples with Detects,Pct of Samples with Detects,Min Detect,Max Detect,LOD Range,pp_,EPA Tolerance (ppm)
"Pentachlorobenzene (PCB)","Cucumbers","754","0"," "," "," ","0.005","M","NT"
"Pentachlorobenzene (PCB)","Eggs","294","0"," "," "," ","0.04","M","NT"
"Pentachlorobenzene (PCB)","Grapefruit","704","0"," "," "," ","0.005 - 0.015","M","NT"
"Pentachlorobenzene (PCB)","Green Beans","474","0"," "," "," ","0.015","M","0.1"
"Pentachlorobenzene (PCB)","Lettuce","756","0"," "," "," ","0.005","M","NT"
"Pentachlorobenzene (PCB)","Milk","708","0"," "," "," ","0.005","M","NT"
"Pentachlorobenzene (PCB)","Olives, Canned","189","0"," "," "," ","0.005","M","NT"
"Pentachlorobenzene (PCB)","Oranges","708","0"," "," "," ","0.005","M","NT"
"Pentachlorobenzene (PCB)","Potatoes","689","0"," "," "," ","0.01","M","0.1"
"Pentachlorobenzene (PCB)","Spinach","707","0"," "," "," ","0.001 - 0.01","M","NT"
"Pentachlorobenzene (PCB)","Strawberries","530","0"," "," "," ","0.005","M","NT"
"Pentachlorobenzene (PCB)","Sweet Potatoes","532","0"," "," "," ","0.001","M","NT"
"Pentachlorobenzene (PCB)","Tomatoes","509","0"," "," "," ","0.003 - 0.01","M","0.1"
"Pentachlorobenzene (PCB)","Tomatoes, Canned","189","0"," "," "," ","0.003 - 0.01","M","0.1"
"Pentachlorophenyl methyl sulfide","Cranberries","156","0"," "," "," ","0.015","M","NT"
"Pentachlorophenyl methyl sulfide","Cranberries, Frozen","25","0"," "," "," ","0.015","M","NT"
"Pentachlorophenyl methyl sulfide","Cucumbers","754","0"," "," "," ","0.005","M","NT"
"Pentachlorophenyl methyl sulfide","Grapefruit","704","0"," "," "," ","0.02 - 0.025","M","NT"
"Pentachlorophenyl methyl sulfide","Green Beans","567","0"," "," "," ","0.025","M","0.1"
"Pentachlorophenyl methyl sulfide","Milk","708","0"," "," "," ","0.02","M","NT"
"Pentachlorophenyl methyl sulfide","Olives, Canned","189","0"," "," "," ","0.02","M","NT"
"Pentachlorophenyl methyl sulfide","Oranges","708","0"," "," "," ","0.005","M","NT"
"Pentachlorophenyl methyl sulfide","Spinach","692","0"," "," "," ","0.001 - 0.005","M","NT"
"Pentachlorophenyl methyl sulfide","Strawberries","530","0"," "," "," ","0.02","M","NT"
"Pentachlorophenyl methyl sulfide","Sweet Potatoes","532","0"," "," "," ","0.005","M","NT"
"Penthiopyrad","Cranberries","156","0"," "," "," ","0.001","M","3.0"
"Penthiopyrad","Cranberries, Frozen","25","0"," "," "," ","0.001","M","3.0"
"Penthiopyrad","Cucumbers","754","0"," "," "," ","0.01","M","0.60"
"Penthiopyrad","Grapefruit","704","0"," "," "," ","0.001 - 0.0012","M","NT"
"Penthiopyrad","Green Beans","567","38","6.7","0.001","0.25","0.001","M","4.0"
"Penthiopyrad","Milk","708","0"," "," "," ","0.0012","M","0.02"
"Penthiopyrad","Olives, Canned","189","0"," "," "," ","0.0012","M","NT"
"Penthiopyrad","Oranges","708","0"," "," "," ","0.01","M","NT"
"Penthiopyrad","Pears","707","1","0.1","0.0033","0.0033","0.002","M","0.50"
"Penthiopyrad","Potatoes","708","8","1.1","0.0025","0.0085","0.0015","M","0.06"
"Penthiopyrad","Spinach","358","14","3.9","0.0025","3.3","0.0015","M","30"
"Penthiopyrad","Strawberries","530","147","27.7","0.0013","0.74","0.0012","M","3.0"
"Penthiopyrad","Tomatoes","528","39","7.4","0.0025","0.24","0.0015","M","3.0"
"Penthiopyrad","Tomatoes, Canned","189","7","3.7","0.0025","0.0085","0.0015","M","3.0"
"Permethrin cis","Apple Sauce","190","0"," "," "," ","0.01","M","0.05"
"Permethrin cis","Apples","531","0"," "," "," ","0.01","M","0.05"
"Permethrin cis","Cherries","30","0"," "," "," ","0.02","M","4.0"
"Permethrin cis","Cherries, Frozen","144","8","5.6","0.02","0.059","0.02","M","4.0"
"Permethrin cis","Grapefruit","358","0"," "," "," ","0.01","M","NT"
"Permethrin cis","Lettuce","756","61","8.1","0.01","0.74","0.01","M","20"
"Permethrin cis","Milk","708","0"," "," "," ","0.01","M","3.0"
"Permethrin cis","Olives, Canned","189","0"," "," "," ","0.01","M","NT"
"Permethrin cis","Potatoes","708","1","0.1","0.002","0.002","0.001","M","0.05"
"Permethrin cis","Spinach","707","493","69.7","0.002","4.3","0.001 - 0.02","M","20"
"Permethrin cis","Strawberries","530","0"," "," "," ","0.01","M","NT"
"Permethrin cis","Sweet Potatoes","532","4","0.8","0.02","0.19","0.02","M","NT"
"Permethrin cis","Tomatoes","528","8","1.5","0.002","0.03","0.001","M","2.0"
"Permethrin cis","Tomatoes, Canned","189","2","1.1","0.002","0.0046","0.001","M","2.0"
"Permethrin Total","Cranberries","156","0"," "," "," ","0.005","M","NT"
"Permethrin Total","Cranberries, Frozen","25","0"," "," "," ","0.005","M","NT"
"Permethrin Total","Cucumbers","754","4","0.5","0.0081","0.013","0.005","M","1.5"
"Permethrin Total","Eggs","294","0"," "," "," ","0.04","M","0.10"
"Permethrin Total","Grapefruit","346","0"," "," "," ","0.01","M","NT"
"Permethrin Total","Grapes","708","1","0.1","0.01","0.01","0.006","M","NT"
"Permethrin Total","Green Beans","567","1","0.2","0.097","0.097","0.04","M","NT"
"Permethrin Total","Oranges","708","0"," "," "," ","0.005","M","NT"
"Permethrin Total","Pears","707","0"," "," "," ","0.006","M","0.05"
"Permethrin trans","Apple Sauce","190","0"," "," "," ","0.01","M","0.05"
"Permethrin trans","Apples","531","0"," "," "," ","0.01","M","0.05"
"Permethrin trans","Cherries","30","0"," "," "," ","0.01","M","4.0"
"Permethrin trans","Cherries, Frozen","144","10","6.9","0.013","0.086","0.01","M","4.0"
"Permethrin trans","Grapefruit","358","0"," "," "," ","0.01","M","NT"
"Permethrin trans","Lettuce","756","62","8.2","0.01","0.92","0.01","M","20"
"Permethrin trans","Milk","708","0"," "," "," ","0.01","M","3.0"
"Permethrin trans","Olives, Canned","189","0"," "," "," ","0.01","M","NT"
"Permethrin trans","Potatoes","708","1","0.1","0.002","0.002","0.0012","M","0.05"
"Permethrin trans","Spinach","707","502","71","0.002","5.9","0.0012 - 0.01","M","20"
"Permethrin trans","Strawberries","530","0"," "," "," ","0.01","M","NT"
"Permethrin trans","Sweet Potatoes","532","7","1.3","0.013","0.28","0.01","M","NT"
"Permethrin trans","Tomatoes","528","9","1.7","0.002","0.041","0.0012","M","2.0"
"Permethrin trans","Tomatoes, Canned","189","2","1.1","0.002","0.0046","0.0012","M","2.0"
"Phenothrin","Apple Sauce","190","0"," "," "," ","0.05","M","0.01"
"Phenothrin","Apples","531","0"," "," "," ","0.05","M","0.01"
"Phenothrin","Cherries","30","0"," "," "," ","0.15","M","0.01"
"Phenothrin","Cherries, Frozen","144","0"," "," "," ","0.15","M","0.01"
"Phenothrin","Cranberries","156","0"," "," "," ","0.025","M","0.01"
"Phenothrin","Cranberries, Frozen","25","0"," "," "," ","0.025","M","0.01"
"Phenothrin","Cucumbers","754","0"," "," "," ","0.005","M","0.01"
"Phenothrin","Eggs","294","0"," "," "," ","0.04","M","0.01"
"Phenothrin","Grapefruit","704","0"," "," "," ","0.005","M","0.01"
"Phenothrin","Grapes","708","0"," "," "," ","0.005","M","0.01"
"Phenothrin","Green Beans","567","0"," "," "," ","0.03","M","0.01"
"Phenothrin","Lettuce","756","0"," "," "," ","0.05","M","0.01"
"Phenothrin","Milk","708","0"," "," "," ","0.005","M","0.01"
"Phenothrin","Olives, Canned","189","0"," "," "," ","0.005","M","0.01"
"Phenothrin","Oranges","708","0"," "," "," ","0.005","M","0.01"
"Phenothrin","Pears","707","0"," "," "," ","0.005","M","0.01"
"Phenothrin","Potatoes","708","0"," "," "," ","0.0022","M","0.01"
"Phenothrin","Spinach","707","0"," "," "," ","0.0022 - 0.15","M","0.01"
"Phenothrin","Strawberries","530","0"," "," "," ","0.005","M","0.01"
"Phenothrin","Sweet Potatoes","532","0"," "," "," ","0.15","M","0.01"
"Phenothrin","Tomatoes","528","0"," "," "," ","0.0022","M","0.01"
"Phenothrin","Tomatoes, Canned","189","0"," "," "," ","0.0022","M","0.01"
"Phenthoate","Grapefruit","358","0"," "," "," ","0.0012","M","NT"
"Phenthoate","Milk","708","0"," "," "," ","0.0012","M","NT"
"Phenthoate","Olives, Canned","189","0"," "," "," ","0.0012","M","NT"
"Phenthoate","Potatoes","708","0"," "," "," ","0.0012","M","NT"
"Phenthoate","Spinach","358","0"," "," "," ","0.0012","M","NT"
"Phenthoate","Strawberries","530","0"," "," "," ","0.0012","M","NT"
"Phenthoate","Tomatoes","528","0"," "," "," ","0.0012","M","NT"
"Phenthoate","Tomatoes, Canned","189","0"," "," "," ","0.0012","M","NT"
"Phorate","Cherries","30","0"," "," "," ","0.17","M","NT"
"Phorate","Cherries, Frozen","144","0"," "," "," ","0.17","M","NT"
"Phorate","Cranberries","156","0"," "," "," ","0.03","M","NT"
"Phorate","Cranberries, Frozen","25","0"," "," "," ","0.03","M","NT"
"Phorate","Cucumbers","754","0"," "," "," ","0.005","M","NT"
"Phorate","Grapefruit","675","0"," "," "," ","0.02 - 0.06","M","NT"
"Phorate","Green Beans","567","0"," "," "," ","0.06","M","0.05"
"Phorate","Milk","708","0"," "," "," ","0.02","M","NT"
"Phorate","Olives, Canned","189","0"," "," "," ","0.02","M","NT"
"Phorate","Oranges","708","0"," "," "," ","0.005","M","NT"
"Phorate","Potatoes","708","0"," "," "," ","0.0018 - 0.006","M","0.2"
"Phorate","Spinach","707","0"," "," "," ","0.0018 - 0.17","M","NT"
"Phorate","Strawberries","530","0"," "," "," ","0.02","M","NT"
"Phorate","Sweet Potatoes","532","0"," "," "," ","0.17","M","NT"
"Phorate","Tomatoes","528","0"," "," "," ","0.0018","M","NT"
"Phorate","Tomatoes, Canned","189","0"," "," "," ","0.0018","M","NT"
"Phorate oxygen analog","Grapefruit","704","0"," "," "," ","0.002 - 0.005","M","NT"
"Phorate oxygen analog","Green Beans","567","0"," "," "," ","0.001","M","0.05"
"Phorate oxygen analog","Milk","708","0"," "," "," ","0.005","M","NT"
"Phorate oxygen analog","Olives, Canned","189","0"," "," "," ","0.005","M","NT"
"Phorate oxygen analog","Potatoes","708","0"," "," "," ","0.0012","M","0.2"
"Phorate oxygen analog","Spinach","358","0"," "," "," ","0.0012","M","NT"
"Phorate oxygen analog","Strawberries","530","0"," "," "," ","0.005","M","NT"
"Phorate oxygen analog","Tomatoes","528","0"," "," "," ","0.0012","M","NT"
"Phorate oxygen analog","Tomatoes, Canned","189","0"," "," "," ","0.0012","M","NT"
"Phorate oxygen analog sulfone","Cherries","30","0"," "," "," ","0.01","M","NT"
"Phorate oxygen analog sulfone","Cherries, Frozen","144","0"," "," "," ","0.01","M","NT"
"Phorate oxygen analog sulfone","Cranberries","156","0"," "," "," ","0.01","M","NT"
"Phorate oxygen analog sulfone","Cranberries, Frozen","25","0"," "," "," ","0.01","M","NT"
"Phorate oxygen analog sulfone","Grapefruit","704","0"," "," "," ","0.0012 - 0.004","M","NT"
"Phorate oxygen analog sulfone","Green Beans","567","0"," "," "," ","0.002","M","0.05"
"Phorate oxygen analog sulfone","Milk","708","0"," "," "," ","0.0012","M","NT"
"Phorate oxygen analog sulfone","Olives, Canned","189","0"," "," "," ","0.0012","M","NT"
"Phorate oxygen analog sulfone","Spinach","349","0"," "," "," ","0.01","M","NT"
"Phorate oxygen analog sulfone","Strawberries","530","0"," "," "," ","0.0012","M","NT"
"Phorate oxygen analog sulfone","Sweet Potatoes","532","0"," "," "," ","0.01","M","NT"
"Phorate oxygen analog sulfoxide","Cherries","30","0"," "," "," ","0.0051","M","NT"
"Phorate oxygen analog sulfoxide","Cherries, Frozen","144","0"," "," "," ","0.0051","M","NT"
"Phorate oxygen analog sulfoxide","Cranberries","156","0"," "," "," ","0.01","M","NT"
"Phorate oxygen analog sulfoxide","Cranberries, Frozen","25","0"," "," "," ","0.01","M","NT"
"Phorate oxygen analog sulfoxide","Grapefruit","704","0"," "," "," ","0.0012 - 0.004","M","NT"
"Phorate oxygen analog sulfoxide","Green Beans","567","0"," "," "," ","0.002","M","0.05"
"Phorate oxygen analog sulfoxide","Milk","708","0"," "," "," ","0.0012","M","NT"
"Phorate oxygen analog sulfoxide","Olives, Canned","189","0"," "," "," ","0.0012","M","NT"
"Phorate oxygen analog sulfoxide","Spinach","349","0"," "," "," ","0.005","M","NT"
"Phorate oxygen analog sulfoxide","Strawberries","530","0"," "," "," ","0.0012","M","NT"
"Phorate oxygen analog sulfoxide","Sweet Potatoes","532","0"," "," "," ","0.005","M","NT"
"Phorate sulfone","Apple Sauce","190","0"," "," "," ","0.01","M","NT"
"Phorate sulfone","Apples","531","0"," "," "," ","0.01","M","NT"
"Phorate sulfone","Cherries","30","0"," "," "," ","0.03","M","NT"
"Phorate sulfone","Cherries, Frozen","144","0"," "," "," ","0.03","M","NT"
"Phorate sulfone","Cranberries","156","0"," "," "," ","0.025","M","NT"
"Phorate sulfone","Cranberries, Frozen","25","0"," "," "," ","0.025","M","NT"
"Phorate sulfone","Cucumbers","734","0"," "," "," ","0.02 - 0.05","M","NT"
"Phorate sulfone","Grapefruit","704","0"," "," "," ","0.0025 - 0.005","M","NT"
"Phorate sulfone","Green Beans","567","0"," "," "," ","0.005","M","0.05"
"Phorate sulfone","Lettuce","756","0"," "," "," ","0.01","M","NT"
"Phorate sulfone","Milk","708","0"," "," "," ","0.0025","M","NT"
"Phorate sulfone","Olives, Canned","189","0"," "," "," ","0.0025","M","NT"
"Phorate sulfone","Oranges","689","0"," "," "," ","0.02","M","NT"
"Phorate sulfone","Potatoes","708","4","0.6","0.005","0.095","0.003","M","0.2"
"Phorate sulfone","Spinach","707","0"," "," "," ","0.003 - 0.03","M","NT"
"Phorate sulfone","Strawberries","530","0"," "," "," ","0.0025","M","NT"
"Phorate sulfone","Sweet Potatoes","532","0"," "," "," ","0.03","M","NT"
"Phorate sulfone","Tomatoes","528","0"," "," "," ","0.003","M","NT"
"Phorate sulfone","Tomatoes, Canned","189","0"," "," "," ","0.003","M","NT"
"Phorate sulfoxide","Apple Sauce","190","0"," "," "," ","0.01","M","NT"
"Phorate sulfoxide","Apples","531","0"," "," "," ","0.01","M","NT"
"Phorate sulfoxide","Cherries","30","0"," "," "," ","0.0051","M","NT"
"Phorate sulfoxide","Cherries, Frozen","144","0"," "," "," ","0.0051","M","NT"
"Phorate sulfoxide","Cranberries","156","0"," "," "," ","0.002","M","NT"
"Phorate sulfoxide","Cranberries, Frozen","25","0"," "," "," ","0.002","M","NT"
"Phorate sulfoxide","Cucumbers","754","0"," "," "," ","0.01","M","NT"
"Phorate sulfoxide","Grapefruit","704","0"," "," "," ","0.001 - 0.0012","M","NT"
"Phorate sulfoxide","Green Beans","567","1","0.2","0.0082","0.0082","0.001","M","0.05"
"Phorate sulfoxide","Lettuce","756","0"," "," "," ","0.01","M","NT"
"Phorate sulfoxide","Milk","708","0"," "," "," ","0.0012","M","NT"
"Phorate sulfoxide","Olives, Canned","189","0"," "," "," ","0.0012","M","NT"
"Phorate sulfoxide","Oranges","708","0"," "," "," ","0.01","M","NT"
"Phorate sulfoxide","Potatoes","708","4","0.6","0.0025","0.12","0.0015 - 0.005","M","0.2"
"Phorate sulfoxide","Spinach","707","0"," "," "," ","0.0015 - 0.01","M","NT"
"Phorate sulfoxide","Strawberries","530","0"," "," "," ","0.0012","M","NT"
"Phorate sulfoxide","Sweet Potatoes","532","0"," "," "," ","0.01","M","NT"
"Phorate sulfoxide","Tomatoes","528","0"," "," "," ","0.0015","M","NT"
"Phorate sulfoxide","Tomatoes, Canned","189","0"," "," "," ","0.0015","M","NT"
"Phosalone","Apple Sauce","190","0"," "," "," ","0.001","M","10.0"
"Phosalone","Apples","531","0"," "," "," ","0.001","M","10.0"
"Phosalone","Cherries","30","0"," "," "," ","0.013","M","15.0"
"Phosalone","Cherries, Frozen","144","0"," "," "," ","0.013","M","15.0"
"Phosalone","Cucumbers","754","0"," "," "," ","0.005","M","NT"
"Phosalone","Grapefruit","358","0"," "," "," ","0.0025","M","NT"
"Phosalone","Grapes","708","0"," "," "," ","0.003","M","10.0"
"Phosalone","Lettuce","756","0"," "," "," ","0.001","M","NT"
"Phosalone","Milk","708","0"," "," "," ","0.0025","M","NT"
"Phosalone","Olives, Canned","189","0"," "," "," ","0.0025","M","NT"
"Phosalone","Oranges","708","0"," "," "," ","0.005","M","NT"
"Phosalone","Pears","707","0"," "," "," ","0.003","M","10.0"
"Phosalone","Potatoes","708","0"," "," "," ","0.0024","M","NT"
"Phosalone","Spinach","707","0"," "," "," ","0.0024 - 0.015","M","NT"
"Phosalone","Strawberries","530","0"," "," "," ","0.0025","M","NT"
"Phosalone","Sweet Potatoes","532","0"," "," "," ","0.015","M","NT"
"Phosalone","Tomatoes","528","0"," "," "," ","0.0024","M","NT"
"Phosalone","Tomatoes, Canned","189","0"," "," "," ","0.0024","M","NT"
"Phosmet","Apple Sauce","190","1","0.5","0.014","0.014","0.01","M","10"
"Phosmet","Apples","531","17","3.2","0.016","0.49","0.01","M","10"
"Phosmet","Cherries","30","0"," "," "," ","0.025","M","10"
"Phosmet","Cherries, Frozen","144","0"," "," "," ","0.025","M","10"
"Phosmet","Cranberries","156","0"," "," "," ","0.01","M","10"
"Phosmet","Cranberries, Frozen","25","0"," "," "," ","0.01","M","10"
"Phosmet","Cucumbers","754","0"," "," "," ","0.005","M","NT"
"Phosmet","Eggs","294","0"," "," "," ","0.04","M","NT"
"Phosmet","Grapefruit","704","0"," "," "," ","0.0012 - 0.01","M","5"
"Phosmet","Grapes","708","0"," "," "," ","0.015","M","10"
"Phosmet","Green Beans","567","0"," "," "," ","0.01","M","NT"
"Phosmet","Lettuce","756","0"," "," "," ","0.01","M","NT"
"Phosmet","Milk","708","0"," "," "," ","0.0012","M","0.1"
"Phosmet","Olives, Canned","189","0"," "," "," ","0.0012","M","NT"
"Phosmet","Oranges","708","0"," "," "," ","0.005","M","5"
"Phosmet","Pears","707","12","1.7","0.025","0.3339","0.015","M","10"
"Phosmet","Spinach","349","0"," "," "," ","0.025","M","NT"
"Phosmet","Strawberries","530","0"," "," "," ","0.0012","M","NT"
"Phosmet","Sweet Potatoes","532","8","1.5","0.025","0.41","0.025","M","12"
"Phosmet oxygen analog","Apple Sauce","190","0"," "," "," ","0.004","M","10"
"Phosmet oxygen analog","Apples","531","0"," "," "," ","0.004","M","10"
"Phosmet oxygen analog","Cherries","30","0"," "," "," ","0.0059","M","10"
"Phosmet oxygen analog","Cherries, Frozen","144","0"," "," "," ","0.0059","M","10"
"Phosmet oxygen analog","Cranberries","156","0"," "," "," ","0.005","M","10"
"Phosmet oxygen analog","Cranberries, Frozen","25","0"," "," "," ","0.005","M","10"
"Phosmet oxygen analog","Eggs","294","0"," "," "," ","0.04","M","NT"
"Phosmet oxygen analog","Grapefruit","704","0"," "," "," ","0.001 - 0.0012","M","5"
"Phosmet oxygen analog","Grapes","708","0"," "," "," ","0.002","M","10"
"Phosmet oxygen analog","Green Beans","567","0"," "," "," ","0.001","M","NT"
"Phosmet oxygen analog","Lettuce","756","0"," "," "," ","0.004","M","NT"
"Phosmet oxygen analog","Milk","708","0"," "," "," ","0.0012","M","0.1"
"Phosmet oxygen analog","Olives, Canned","189","0"," "," "," ","0.0012","M","NT"
"Phosmet oxygen analog","Pears","707","5","0.7","0.0033","0.0787","0.002","M","10"
"Phosmet oxygen analog","Spinach","349","0"," "," "," ","0.01","M","NT"
"Phosmet oxygen analog","Strawberries","530","0"," "," "," ","0.0012","M","NT"
"Phosmet oxygen analog","Sweet Potatoes","532","0"," "," "," ","0.01","M","12"
"Phosphamidon","Cucumbers","754","0"," "," "," ","0.01","M","NT"
"Phosphamidon","Grapefruit","358","0"," "," "," ","0.005","M","NT"
"Phosphamidon","Milk","708","0"," "," "," ","0.005","M","NT"
"Phosphamidon","Olives, Canned","189","0"," "," "," ","0.005","M","NT"
"Phosphamidon","Oranges","708","0"," "," "," ","0.01","M","NT"
"Phosphamidon","Potatoes","708","0"," "," "," ","0.003","M","NT"
"Phosphamidon","Spinach","358","0"," "," "," ","0.003","M","NT"
"Phosphamidon","Strawberries","530","0"," "," "," ","0.005","M","NT"
"Phosphamidon","Tomatoes","528","0"," "," "," ","0.003","M","NT"
"Phosphamidon","Tomatoes, Canned","189","0"," "," "," ","0.003","M","NT"
"Phoxim","Cherries","30","0"," "," "," ","0.024","M","NT"
"Phoxim","Cherries, Frozen","144","0"," "," "," ","0.024","M","NT"
"Phoxim","Grapefruit","358","0"," "," "," ","0.0012","M","NT"
"Phoxim","Milk","708","0"," "," "," ","0.0012","M","NT"
"Phoxim","Olives, Canned","189","0"," "," "," ","0.0012","M","NT"
"Phoxim","Spinach","349","0"," "," "," ","0.025","M","NT"
"Phoxim","Strawberries","530","0"," "," "," ","0.0012","M","NT"
"Phoxim","Sweet Potatoes","532","0"," "," "," ","0.025","M","NT"
"Picoxystrobin","Cranberries","156","0"," "," "," ","0.005","M","NT"
"Picoxystrobin","Cranberries, Frozen","25","0"," "," "," ","0.005","M","NT"
"Picoxystrobin","Eggs","294","0"," "," "," ","0.04","M","0.01"
"Picoxystrobin","Grapefruit","704","0"," "," "," ","0.005","M","NT"
"Picoxystrobin","Milk","708","0"," "," "," ","0.005","M","0.01"
"Picoxystrobin","Olives, Canned","189","0"," "," "," ","0.005","M","NT"
"Picoxystrobin","Strawberries","530","0"," "," "," ","0.005","M","NT"
"Pinoxaden","Eggs","294","0"," "," "," ","0.04","M","0.06"
"Pinoxaden","Grapefruit","358","0"," "," "," ","0.02","M","NT"
"Pinoxaden","Milk","708","0"," "," "," ","0.02","M","0.02"
"Pinoxaden","Olives, Canned","189","0"," "," "," ","0.02","M","NT"
"Pinoxaden","Strawberries","530","0"," "," "," ","0.02","M","NT"
"Piperonyl butoxide","Apple Sauce","190","0"," "," "," ","0.005","M","10"
"Piperonyl butoxide","Apples","531","1","0.2","0.052","0.052","0.005","M","10"
"Piperonyl butoxide","Cherries","30","0"," "," "," ","0.013","M","10"
"Piperonyl butoxide","Cherries, Frozen","144","0"," "," "," ","0.013","M","10"
"Piperonyl butoxide","Cranberries","156","0"," "," "," ","0.025","M","10"
"Piperonyl butoxide","Cranberries, Frozen","25","0"," "," "," ","0.025","M","10"
"Piperonyl butoxide","Cucumbers","754","0"," "," "," ","0.005","M","10"
"Piperonyl butoxide","Eggs","294","0"," "," "," ","0.04","M","10"
"Piperonyl butoxide","Grapefruit","704","0"," "," "," ","0.01 - 0.025","M","10"
"Piperonyl butoxide","Grapes","708","0"," "," "," ","0.005","M","10"
"Piperonyl butoxide","Green Beans","567","0"," "," "," ","0.03","M","10"
"Piperonyl butoxide","Lettuce","756","0"," "," "," ","0.005","M","10"
"Piperonyl butoxide","Milk","708","0"," "," "," ","0.01","M","10"
"Piperonyl butoxide","Olives, Canned","189","0"," "," "," ","0.01","M","10"
"Piperonyl butoxide","Oranges","708","0"," "," "," ","0.005","M","10"
"Piperonyl butoxide","Pears","707","0"," "," "," ","0.005","M","10"
"Piperonyl butoxide","Potatoes","708","0"," "," "," ","0.003","M","10"
"Piperonyl butoxide","Spinach","707","0"," "," "," ","0.0045 - 0.015","M","10"
"Piperonyl butoxide","Strawberries","530","10","1.9","0.018","1.1","0.01","M","10"
"Piperonyl butoxide","Sweet Potatoes","532","53","10","0.015","18","0.015","M","10"
"Piperonyl butoxide","Tomatoes","528","5","0.9","0.016","0.32","0.003","M","10"
"Piperonyl butoxide","Tomatoes, Canned","189","0"," "," "," ","0.003","M","10"
"Pirimicarb","Cherries","30","0"," "," "," ","0.0015","M","NT"
"Pirimicarb","Cherries, Frozen","144","1","0.7","0.011","0.011","0.0015","M","NT"
"Pirimicarb","Cucumbers","754","0"," "," "," ","0.005","M","NT"
"Pirimicarb","Grapefruit","358","0"," "," "," ","0.0012","M","NT"
"Pirimicarb","Milk","708","0"," "," "," ","0.0012","M","NT"
"Pirimicarb","Olives, Canned","189","0"," "," "," ","0.0012","M","NT"
"Pirimicarb","Oranges","708","0"," "," "," ","0.005","M","NT"
"Pirimicarb","Potatoes","708","0"," "," "," ","0.001","M","NT"
"Pirimicarb","Spinach","707","0"," "," "," ","0.001 - 0.005","M","NT"
"Pirimicarb","Strawberries","530","0"," "," "," ","0.0012","M","NT"
"Pirimicarb","Sweet Potatoes","532","0"," "," "," ","0.005","M","NT"
"Pirimicarb","Tomatoes","528","0"," "," "," ","0.001","M","NT"
"Pirimicarb","Tomatoes, Canned","189","0"," "," "," ","0.001","M","NT"
"Pirimicarb desmethyl","Cherries","30","0"," "," "," ","0.001","M","NT"
"Pirimicarb desmethyl","Cherries, Frozen","144","0"," "," "," ","0.001","M","NT"
"Pirimicarb desmethyl","Cucumbers","754","0"," "," "," ","0.01","M","NT"
"Pirimicarb desmethyl","Grapefruit","358","0"," "," "," ","0.0012","M","NT"
"Pirimicarb desmethyl","Milk","708","0"," "," "," ","0.0012","M","NT"
"Pirimicarb desmethyl","Olives, Canned","189","0"," "," "," ","0.0012","M","NT"
"Pirimicarb desmethyl","Oranges","708","0"," "," "," ","0.01","M","NT"
"Pirimicarb desmethyl","Spinach","349","0"," "," "," ","0.001","M","NT"
"Pirimicarb desmethyl","Strawberries","530","0"," "," "," ","0.0012","M","NT"
"Pirimicarb desmethyl","Sweet Potatoes","532","0"," "," "," ","0.001","M","NT"
"Pirimiphos methyl","Apple Sauce","190","0"," "," "," ","0.001","M","NT"
"Pirimiphos methyl","Apples","531","0"," "," "," ","0.001","M","NT"
"Pirimiphos methyl","Cucumbers","754","0"," "," "," ","0.005","M","NT"
"Pirimiphos methyl","Grapefruit","358","0"," "," "," ","0.0012","M","NT"
"Pirimiphos methyl","Lettuce","756","0"," "," "," ","0.001","M","NT"
"Pirimiphos methyl","Milk","708","0"," "," "," ","0.0012","M","NT"
"Pirimiphos methyl","Olives, Canned","189","0"," "," "," ","0.0012","M","NT"
"Pirimiphos methyl","Oranges","708","0"," "," "," ","0.005","M","NT"
"Pirimiphos methyl","Potatoes","708","0"," "," "," ","0.001","M","NT"
"Pirimiphos methyl","Spinach","358","0"," "," "," ","0.001","M","NT"
"Pirimiphos methyl","Strawberries","530","0"," "," "," ","0.0012","M","NT"
"Pirimiphos methyl","Sweet Potatoes","532","0"," "," "," ","0.01","M","NT"
"Pirimiphos methyl","Tomatoes","528","0"," "," "," ","0.001","M","NT"
"Pirimiphos methyl","Tomatoes, Canned","189","0"," "," "," ","0.001","M","NT"
"Pirimiphos-ethyl","Grapefruit","358","0"," "," "," ","0.0012","M","NT"
"Pirimiphos-ethyl","Milk","708","0"," "," "," ","0.0012","M","NT"
"Pirimiphos-ethyl","Olives, Canned","189","0"," "," "," ","0.0012","M","NT"
"Pirimiphos-ethyl","Strawberries","530","0"," "," "," ","0.0012","M","NT"
"Prallethrin","Apple Sauce","190","0"," "," "," ","0.01","M","1.0"
"Prallethrin","Apples","472","0"," "," "," ","0.01","M","1.0"
"Prallethrin","Cherries","30","0"," "," "," ","0.1","M","1.0"
"Prallethrin","Cherries, Frozen","144","0"," "," "," ","0.1","M","1.0"
"Prallethrin","Cranberries","156","0"," "," "," ","0.03","M","1.0"
"Prallethrin","Cranberries, Frozen","25","0"," "," "," ","0.03","M","1.0"
"Prallethrin","Eggs","294","0"," "," "," ","0.04","M","1.0"
"Prallethrin","Grapefruit","704","0"," "," "," ","0.02 - 0.1","M","1.0"
"Prallethrin","Grapes","708","0"," "," "," ","0.03","M","1.0"
"Prallethrin","Green Beans","567","0"," "," "," ","0.2","M","1.0"
