Pesticide Name,Commodity,Number of Samples Analyzed,Number of Samples with Detects,Pct of Samples with Detects,Min Detect,Max Detect,LOD Range,pp_,EPA Tolerance (ppm)
"Azoxystrobin","Snap Peas","710","94","13.2","0.0033","0.3273","0.002","M","3.0"
"Azoxystrobin","Sweet Potatoes","701","0"," "," "," ","0.01","M","8.0"
"Azoxystrobin","Tomatoes, Canned","566","107","18.9","0.0017","0.015","0.001","M","0.2"
"Azoxystrobin","Water, Bottled","756","0"," "," "," ","6.8","T",""
"Beflubutamid","Mangoes","30","0"," "," "," ","0.0012","M","NT"
"Beflubutamid","Olives, Canned","61","0"," "," "," ","0.0012 - 0.005","M","NT"
"Benalaxyl","Grapefruit","271","0"," "," "," ","0.01","M","NT"
"Benalaxyl","Mangoes","90","0"," "," "," ","0.005 - 0.01","M","NT"
"Benalaxyl","Milk","711","0"," "," "," ","0.01","M","NT"
"Benalaxyl","Olives, Canned","754","0"," "," "," ","0.005 - 0.01","M","NT"
"Benazolin","Grapefruit","271","0"," "," "," ","0.05","M","NT"
"Benazolin","Milk","622","0"," "," "," ","0.05","M","NT"
"Benazolin","Olives, Canned","630","0"," "," "," ","0.05","M","NT"
"Bendiocarb","Apple Sauce","570","0"," "," "," ","0.003","M","SU"
"Bendiocarb","Asparagus","354","0"," "," "," ","0.003","M","SU"
"Bendiocarb","Cabbage","354","0"," "," "," ","0.005","M","SU"
"Bendiocarb","Cranberries","311","0"," "," "," ","0.002","M","SU"
"Bendiocarb","Cranberries, Frozen","428","0"," "," "," ","0.002","M","SU"
"Bendiocarb","Cucumbers","378","0"," "," "," ","0.005","M","SU"
"Bendiocarb","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","SU"
"Bendiocarb","Grapefruit","526","0"," "," "," ","0.0012 - 0.015","M","SU"
"Bendiocarb","Kale Greens","708","0"," "," "," ","0.01","M","SU"
"Bendiocarb","Lettuce","378","0"," "," "," ","0.003","M","SU"
"Bendiocarb","Mangoes","177","0"," "," "," ","0.0012 - 0.002","M","SU"
"Bendiocarb","Milk","711","0"," "," "," ","0.0012","M","SU"
"Bendiocarb","Olives, Canned","754","0"," "," "," ","0.0012","M","SU"
"Bendiocarb","Onion","679","0"," "," "," ","0.001 - 0.005","M","SU"
"Bendiocarb","Pineapple, Canned","756","0"," "," "," ","0.005 - 0.01","M","SU"
"Bendiocarb","Plums, Dried (Prunes)","191","0"," "," "," ","0.0033","M","SU"
"Bendiocarb","Snap Peas","710","0"," "," "," ","0.01","M","SU"
"Bendiocarb","Sweet Potatoes","701","0"," "," "," ","0.01","M","SU"
"Bendiocarb","Tomatoes, Canned","566","0"," "," "," ","0.001","M","SU"
"Bendiocarb","Water, Bottled","756","0"," "," "," ","6.8","T",""
"Benfluralin","Apple Sauce","570","0"," "," "," ","0.01","M","NT"
"Benfluralin","Asparagus","354","0"," "," "," ","0.01","M","NT"
"Benfluralin","Grapefruit","271","0"," "," "," ","0.005","M","NT"
"Benfluralin","Lettuce","378","0"," "," "," ","0.01","M","0.05"
"Benfluralin","Mangoes","90","0"," "," "," ","0.0012 - 0.005","M","NT"
"Benfluralin","Milk","711","0"," "," "," ","0.005","M","NT"
"Benfluralin","Olives, Canned","754","0"," "," "," ","0.0012 - 0.005","M","NT"
"Benfluralin","Plums, Dried (Prunes)","191","0"," "," "," ","0.01","M","NT"
"Benomyl","Kale Greens","176","0"," "," "," ","0.1","M","NT"
"Benomyl","Snap Peas","118","0"," "," "," ","0.1","M","NT"
"Benoxacor","Apple Sauce","570","0"," "," "," ","0.01","M","NT"
"Benoxacor","Asparagus","354","0"," "," "," ","0.01","M","0.1"
"Benoxacor","Cabbage","354","0"," "," "," ","0.005","M","0.01"
"Benoxacor","Cranberries","311","0"," "," "," ","0.02","M","0.01"
"Benoxacor","Cranberries, Frozen","428","0"," "," "," ","0.02","M","0.01"
"Benoxacor","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","0.01"
"Benoxacor","Grapefruit","526","0"," "," "," ","0.0025 - 0.02","M","NT"
"Benoxacor","Lettuce","378","0"," "," "," ","0.01","M","0.01"
"Benoxacor","Mangoes","177","0"," "," "," ","0.0025 - 0.02","M","NT"
"Benoxacor","Milk","711","0"," "," "," ","0.0025","M","0.01"
"Benoxacor","Olives, Canned","754","0"," "," "," ","0.0025","M","NT"
"Benoxacor","Onion","360","0"," "," "," ","0.001","M","0.01"
"Benoxacor","Pineapple, Canned","359","0"," "," "," ","0.015","M","NT"
"Benoxacor","Plums, Dried (Prunes)","191","0"," "," "," ","0.01","M","0.01"
"Benoxacor","Snap Peas","710","0"," "," "," ","0.04","M","0.01"
"Benoxacor","Sweet Potatoes","701","0"," "," "," ","0.015","M","0.01"
"Benoxacor","Tomatoes, Canned","566","0"," "," "," ","0.001","M","0.01"
"Benoxacor","Water, Bottled","756","0"," "," "," ","6.8","T",""
"Bensulide","Apple Sauce","570","0"," "," "," ","0.004","M","NT"
"Bensulide","Asparagus","354","0"," "," "," ","0.004","M","NT"
"Bensulide","Grapefruit","526","0"," "," "," ","0.005 - 0.015","M","NT"
"Bensulide","Honey","315","0"," "," "," ","0.008","M","NT"
"Bensulide","Kale Greens","708","3","0.4","0.0166","0.0812","0.01","M","0.15"
"Bensulide","Lettuce","378","0"," "," "," ","0.004","M","0.15"
"Bensulide","Mangoes","90","0"," "," "," ","0.0012","M","NT"
"Bensulide","Milk","711","0"," "," "," ","0.005","M","NT"
"Bensulide","Olives, Canned","691","0"," "," "," ","0.0012 - 0.005","M","NT"
"Bensulide","Plums, Dried (Prunes)","191","0"," "," "," ","0.004","M","NT"
"Bensulide oxygen analog","Apple Sauce","570","0"," "," "," ","0.002","M","NT"
"Bensulide oxygen analog","Asparagus","354","0"," "," "," ","0.002","M","NT"
"Bensulide oxygen analog","Cranberries","311","0"," "," "," ","0.002","M","NT"
"Bensulide oxygen analog","Cranberries, Frozen","428","0"," "," "," ","0.002","M","NT"
"Bensulide oxygen analog","Grapefruit","255","0"," "," "," ","0.002","M","NT"
"Bensulide oxygen analog","Lettuce","378","0"," "," "," ","0.002","M","0.15"
"Bensulide oxygen analog","Mangoes","87","0"," "," "," ","0.002","M","NT"
"Bensulide oxygen analog","Plums, Dried (Prunes)","191","0"," "," "," ","0.002","M","NT"
"Bentazon","Cranberries","311","0"," "," "," ","0.05","M","NT"
"Bentazon","Cranberries, Frozen","428","0"," "," "," ","0.05","M","NT"
"Bentazon","Grapefruit","526","0"," "," "," ","0.0025 - 0.1","M","NT"
"Bentazon","Honey","315","0"," "," "," ","0.06","M","NT"
"Bentazon","Mangoes","87","0"," "," "," ","0.05","M","NT"
"Bentazon","Milk","622","0"," "," "," ","0.0025","M","0.02"
"Bentazon","Olives, Canned","630","0"," "," "," ","0.0025","M","NT"
"Bentazon","Pineapple, Canned","359","0"," "," "," ","0.03","M","NT"
"Bentazon","Sweet Potatoes","701","0"," "," "," ","0.03","M","NT"
"Benthiavalicarb isopropyl","Pineapple, Canned","359","0"," "," "," ","0.01","M","NT"
"Benthiavalicarb isopropyl","Sweet Potatoes","701","0"," "," "," ","0.01","M","NT"
"BHC alpha","Apple Sauce","570","0"," "," "," ","0.012","M","0.05 AL"
"BHC alpha","Asparagus","354","0"," "," "," ","0.012","M","0.05 AL"
"BHC alpha","Cabbage","354","0"," "," "," ","0.005","M","0.05 AL"
"BHC alpha","Cranberries","311","0"," "," "," ","0.01","M","0.05 AL"
"BHC alpha","Cranberries, Frozen","428","0"," "," "," ","0.01","M","0.05 AL"
"BHC alpha","Cucumbers","378","0"," "," "," ","0.005","M","0.05 AL"
"BHC alpha","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","0.05 AL"
"BHC alpha","Grapefruit","526","0"," "," "," ","0.0025 - 0.005","M","0.05 AL"
"BHC alpha","Kale Greens","708","0"," "," "," ","0.001","M","0.05 AL"
"BHC alpha","Lettuce","378","0"," "," "," ","0.012","M","0.05 AL"
"BHC alpha","Mangoes","177","0"," "," "," ","0.0012 - 0.01","M","0.05 AL"
"BHC alpha","Milk","711","0"," "," "," ","0.0025","M","0.3 AL"
"BHC alpha","Olives, Canned","754","0"," "," "," ","0.0012 - 0.0025","M","0.05 AL"
"BHC alpha","Onion","708","0"," "," "," ","0.001 - 0.005","M","0.05 AL"
"BHC alpha","Pineapple, Canned","726","0"," "," "," ","0.005 - 0.01","M","0.05 AL"
"BHC alpha","Plums, Dried (Prunes)","191","0"," "," "," ","0.012","M","0.05 AL"
"BHC alpha","Sweet Potatoes","701","0"," "," "," ","0.01","M","0.05 AL"
"BHC alpha","Tomatoes, Canned","566","0"," "," "," ","0.001","M","0.05 AL"
"BHC alpha","Water, Bottled","756","0"," "," "," ","6.8","T",""
"BHC beta","Apple Sauce","570","0"," "," "," ","0.014","M","0.05 AL"
"BHC beta","Asparagus","354","0"," "," "," ","0.014","M","0.05 AL"
"BHC beta","Cabbage","354","0"," "," "," ","0.005","M","0.05 AL"
"BHC beta","Cranberries","311","0"," "," "," ","0.005","M","0.05 AL"
"BHC beta","Cranberries, Frozen","428","0"," "," "," ","0.005","M","0.05 AL"
"BHC beta","Cucumbers","378","0"," "," "," ","0.005","M","0.05 AL"
"BHC beta","Grapefruit","526","0"," "," "," ","0.0025 - 0.01","M","0.05 AL"
"BHC beta","Kale Greens","708","0"," "," "," ","0.004","M","0.05 AL"
"BHC beta","Lettuce","378","0"," "," "," ","0.014","M","0.05 AL"
"BHC beta","Mangoes","177","0"," "," "," ","0.0012 - 0.005","M","0.05 AL"
"BHC beta","Milk","711","0"," "," "," ","0.0025","M","0.3 AL"
"BHC beta","Olives, Canned","754","0"," "," "," ","0.0012 - 0.0025","M","0.05 AL"
"BHC beta","Onion","348","0"," "," "," ","0.005","M","0.05 AL"
"BHC beta","Pineapple, Canned","397","0"," "," "," ","0.005","M","0.05 AL"
"BHC beta","Plums, Dried (Prunes)","191","0"," "," "," ","0.014","M","0.05 AL"
"BHC delta","Grapefruit","271","0"," "," "," ","0.005","M","0.05 AL"
"BHC delta","Mangoes","90","0"," "," "," ","0.0012 - 0.005","M","0.05 AL"
"BHC delta","Milk","711","0"," "," "," ","0.005","M","0.3 AL"
"BHC delta","Olives, Canned","754","0"," "," "," ","0.0012 - 0.005","M","0.05 AL"
"Bifenazate","Cabbage","354","0"," "," "," ","0.01","M","NT"
"Bifenazate","Grapefruit","271","0"," "," "," ","0.0025","M","NT"
"Bifenazate","Honey","252","0"," "," "," ","0.007","M","NT"
"Bifenazate","Mangoes","90","0"," "," "," ","0.0025","M","7.0"
"Bifenazate","Milk","711","0"," "," "," ","0.0025","M","0.02"
"Bifenazate","Olives, Canned","754","0"," "," "," ","0.0025","M","NT"
"Bifenazate","Onion","348","0"," "," "," ","0.01","M","NT"
"Bifenazate","Pineapple, Canned","756","0"," "," "," ","0.005 - 0.01","M","NT"
"Bifenazate","Snap Peas","710","2","0.3","0.0523","0.0806","0.015","M","6.0"
"Bifenazate","Sweet Potatoes","701","0"," "," "," ","0.005","M","0.3"
"Bifenox","Grapefruit","271","0"," "," "," ","0.01","M","NT"
"Bifenox","Mangoes","90","0"," "," "," ","0.0012 - 0.01","M","NT"
"Bifenox","Milk","711","0"," "," "," ","0.01","M","NT"
"Bifenox","Olives, Canned","754","0"," "," "," ","0.0012 - 0.01","M","NT"
"Bifenthrin","Apple Sauce","570","9","1.6","0.002","0.006","0.002","M","0.5"
"Bifenthrin","Asparagus","354","0"," "," "," ","0.002","M","0.05"
"Bifenthrin","Cabbage","354","6","1.7","0.0098","0.16","0.005","M","4.0"
"Bifenthrin","Cranberries","311","2","0.6","0.005","0.0057","0.005","M","1.8"
"Bifenthrin","Cranberries, Frozen","428","4","0.9","0.0085","0.016","0.005","M","1.8"
"Bifenthrin","Cucumbers","378","34","9","0.0053","0.029","0.005","M","0.4"
"Bifenthrin","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","0.05"
"Bifenthrin","Grapefruit","526","0"," "," "," ","0.0025 - 0.04","M","0.05"
"Bifenthrin","Honey","315","0"," "," "," ","0.02","M","0.05"
"Bifenthrin","Kale Greens","708","210","29.7","0.0017","2.53","0.001","M","3.5"
"Bifenthrin","Lettuce","378","0"," "," "," ","0.002","M","3.0"
"Bifenthrin","Mangoes","177","1","0.6","0.0029","0.0029","0.0012 - 0.005","M","0.05"
"Bifenthrin","Milk","711","0"," "," "," ","0.0025","M","0.1"
"Bifenthrin","Olives, Canned","754","0"," "," "," ","0.0012 - 0.0025","M","0.05"
"Bifenthrin","Onion","708","0"," "," "," ","0.001 - 0.005","M","0.05"
"Bifenthrin","Pineapple, Canned","756","0"," "," "," ","0.005 - 0.01","M","0.05"
"Bifenthrin","Plums, Dried (Prunes)","191","0"," "," "," ","0.002","M","0.05"
"Bifenthrin","Snap Peas","710","64","9","0.0017","0.1122","0.001","M","0.6"
"Bifenthrin","Sweet Potatoes","701","1","0.1","0.012","0.012","0.01","M","0.05"
"Bifenthrin","Tomatoes, Canned","566","103","18.2","0.0017","0.018","0.001","M","0.15"
"Bifenthrin","Water, Bottled","756","0"," "," "," ","22.5","T",""
"Bioallethrin","Mangoes","30","0"," "," "," ","0.01","M","NT"
"Bioallethrin","Olives, Canned","61","0"," "," "," ","0.01","M","NT"
"Biphenyl","Pineapple, Canned","359","0"," "," "," ","0.075","M","NT"
"Biphenyl","Sweet Potatoes","701","0"," "," "," ","0.075","M","NT"
"Bitertanol","Cabbage","354","0"," "," "," ","0.01","M","NT"
"Bitertanol","Cucumbers","378","0"," "," "," ","0.01","M","NT"
"Bitertanol","Grapefruit","271","0"," "," "," ","0.01","M","NT"
"Bitertanol","Mangoes","90","0"," "," "," ","0.01","M","NT"
"Bitertanol","Milk","711","0"," "," "," ","0.01","M","NT"
"Bitertanol","Olives, Canned","754","0"," "," "," ","0.01","M","NT"
"Bitertanol","Onion","348","0"," "," "," ","0.01","M","NT"
"Bitertanol","Pineapple, Canned","397","0"," "," "," ","0.01","M","NT"
"Boscalid","Apple Sauce","570","38","6.7","0.003","0.018","0.003","M","3.0"
"Boscalid","Asparagus","354","0"," "," "," ","0.003","M","NT"
"Boscalid","Cabbage","354","2","0.6","0.04","0.19","0.01","M","3.0"
"Boscalid","Cranberries","309","0"," "," "," ","0.005","M","13.0"
"Boscalid","Cranberries, Frozen","409","0"," "," "," ","0.005","M","13.0"
"Boscalid","Cucumbers","378","31","8.2","0.01","0.26","0.01","M","0.5"
"Boscalid","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","0.6"
"Boscalid","Grapefruit","526","0"," "," "," ","0.0025 - 0.005","M","2.0"
"Boscalid","Honey","315","0"," "," "," ","0.01","M","NT"
"Boscalid","Kale Greens","708","84","11.9","0.0166","15.7308","0.01","M","18.0"
"Boscalid","Lettuce","378","26","6.9","0.003","1.1","0.003","M","6.5/11.0"
"Boscalid","Mangoes","177","4","2.3","0.0041","0.029","0.0025 - 0.005","M","1.5"
"Boscalid","Milk","711","0"," "," "," ","0.0025","M","0.10"
"Boscalid","Olives, Canned","754","0"," "," "," ","0.0025","M","NT"
"Boscalid","Onion","708","91","12.9","0.0017","0.022","0.001 - 0.01","M","5.0"
"Boscalid","Pineapple, Canned","756","0"," "," "," ","0.01 - 0.015","M","NT"
"Boscalid","Plums, Dried (Prunes)","191","6","3.1","0.0049","0.029","0.0033","M","3.5"
"Boscalid","Snap Peas","710","29","4.1","0.0166","0.4619","0.01","M","5.0"
"Boscalid","Sweet Potatoes","701","0"," "," "," ","0.015","M","0.05"
"Boscalid","Tomatoes, Canned","566","7","1.2","0.0017","0.005","0.001","M","3.0"
"Boscalid","Water, Bottled","756","0"," "," "," ","6.8","T",""
"Bromacil","Apple Sauce","570","0"," "," "," ","0.003","M","NT"
"Bromacil","Asparagus","354","0"," "," "," ","0.003","M","NT"
"Bromacil","Cranberries","311","0"," "," "," ","0.01","M","NT"
"Bromacil","Cranberries, Frozen","428","0"," "," "," ","0.01","M","NT"
"Bromacil","Grapefruit","526","0"," "," "," ","0.005 - 0.01","M","0.1"
"Bromacil","Honey","315","0"," "," "," ","0.02","M","NT"
"Bromacil","Lettuce","378","0"," "," "," ","0.003","M","NT"
"Bromacil","Mangoes","177","0"," "," "," ","0.0025 - 0.01","M","NT"
"Bromacil","Milk","711","0"," "," "," ","0.01","M","NT"
"Bromacil","Olives, Canned","754","0"," "," "," ","0.0025 - 0.01","M","NT"
"Bromacil","Pineapple, Canned","359","0"," "," "," ","0.02","M","0.1"
"Bromacil","Plums, Dried (Prunes)","191","0"," "," "," ","0.0033","M","NT"
"Bromacil","Sweet Potatoes","701","0"," "," "," ","0.02","M","NT"
"Bromophos ethyl","Mangoes","30","0"," "," "," ","0.0012","M","NT"
"Bromophos ethyl","Olives, Canned","61","0"," "," "," ","0.0012","M","NT"
"Bromopropylate","Cabbage","354","0"," "," "," ","0.005","M","NT"
"Bromopropylate","Cucumbers","378","0"," "," "," ","0.005","M","NT"
"Bromopropylate","Grapefruit","271","0"," "," "," ","0.0025","M","NT"
"Bromopropylate","Honey","315","0"," "," "," ","0.05","M","NT"
"Bromopropylate","Mangoes","90","0"," "," "," ","0.0012 - 0.0025","M","NT"
"Bromopropylate","Milk","711","0"," "," "," ","0.0025","M","NT"
"Bromopropylate","Olives, Canned","754","0"," "," "," ","0.0012 - 0.0025","M","NT"
"Bromopropylate","Onion","348","0"," "," "," ","0.005","M","NT"
"Bromopropylate","Pineapple, Canned","397","0"," "," "," ","0.005","M","NT"
"Bromoxynil","Grapefruit","271","0"," "," "," ","0.01","M","NT"
"Bromoxynil","Milk","622","0"," "," "," ","0.01","M","0.4"
"Bromoxynil","Olives, Canned","630","0"," "," "," ","0.01","M","NT"
"Bromuconazole","Grapefruit","271","0"," "," "," ","0.005","M","NT"
"Bromuconazole","Honey","315","0"," "," "," ","0.02","M","NT"
"Bromuconazole","Mangoes","90","0"," "," "," ","0.0012 - 0.005","M","NT"
"Bromuconazole","Milk","711","0"," "," "," ","0.005","M","NT"
"Bromuconazole","Olives, Canned","754","0"," "," "," ","0.0012 - 0.005","M","NT"
"Bupirimate","Cabbage","354","0"," "," "," ","0.005","M","NT"
"Bupirimate","Cucumbers","378","0"," "," "," ","0.005","M","NT"
"Bupirimate","Grapefruit","271","0"," "," "," ","0.0012","M","NT"
"Bupirimate","Mangoes","90","0"," "," "," ","0.0012","M","NT"
"Bupirimate","Milk","711","0"," "," "," ","0.0012","M","NT"
"Bupirimate","Olives, Canned","754","0"," "," "," ","0.0012","M","NT"
"Bupirimate","Onion","348","0"," "," "," ","0.005","M","NT"
"Bupirimate","Pineapple, Canned","756","0"," "," "," ","0.005","M","NT"
"Bupirimate","Sweet Potatoes","701","0"," "," "," ","0.005","M","NT"
"Buprofezin","Apple Sauce","570","1","0.2","0.001","0.001","0.001","M","3.0"
"Buprofezin","Asparagus","354","0"," "," "," ","0.001","M","NT"
"Buprofezin","Cabbage","354","1","0.3","0.011","0.011","0.01","M","12.0"
"Buprofezin","Cranberries","311","0"," "," "," ","0.001","M","2.5"
"Buprofezin","Cranberries, Frozen","428","0"," "," "," ","0.001","M","2.5"
"Buprofezin","Cucumbers","378","2","0.5","0.014","0.056","0.01","M","0.50"
"Buprofezin","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","NT"
"Buprofezin","Grapefruit","526","0"," "," "," ","0.001 - 0.0012","M","2.5"
"Buprofezin","Honey","315","0"," "," "," ","0.004","M","NT"
"Buprofezin","Kale Greens","708","30","4.2","0.0017","4.959","0.001","M","60"
"Buprofezin","Lettuce","378","0"," "," "," ","0.001","M","6.0/35"
"Buprofezin","Mangoes","177","0"," "," "," ","0.001 - 0.0012","M","0.90"
"Buprofezin","Milk","711","0"," "," "," ","0.0012","M","0.01"
"Buprofezin","Olives, Canned","754","109","14.5","0.0013","0.057","0.0012","M","3.5"
"Buprofezin","Onion","708","0"," "," "," ","0.001 - 0.01","M","NT"
"Buprofezin","Pineapple, Canned","756","0"," "," "," ","0.001 - 0.01","M","NT"
"Buprofezin","Plums, Dried (Prunes)","191","1","0.5","0.0012","0.0012","0.001","M","1.9"
"Buprofezin","Snap Peas","710","3","0.4","0.0017","0.0036","0.001","M","NT"
"Buprofezin","Sweet Potatoes","701","0"," "," "," ","0.001","M","NT"
"Buprofezin","Tomatoes, Canned","566","0"," "," "," ","0.001","M","2.0"
"Buprofezin","Water, Bottled","756","0"," "," "," ","6.8","T",""
"Butachlor","Mangoes","30","0"," "," "," ","0.0012","M","NT"
"Butachlor","Olives, Canned","61","0"," "," "," ","0.0012","M","NT"
"Butocarboxim","Cabbage","294","0"," "," "," ","0.01","M","NT"
"Butocarboxim","Cucumbers","378","0"," "," "," ","0.01","M","NT"
"Butocarboxim","Onion","320","0"," "," "," ","0.01","M","NT"
"Butocarboxim","Pineapple, Canned","722","0"," "," "," ","0.01","M","NT"
"Butocarboxim","Sweet Potatoes","701","0"," "," "," ","0.01","M","NT"
"Butocarboxim sulfone","Pineapple, Canned","359","0"," "," "," ","0.015","M","NT"
"Butocarboxim sulfone","Sweet Potatoes","701","0"," "," "," ","0.015","M","NT"
"Butocarboxim sulfoxide","Pineapple, Canned","359","0"," "," "," ","0.01","M","NT"
"Butocarboxim sulfoxide","Sweet Potatoes","701","0"," "," "," ","0.01","M","NT"
"Butylate","Grapefruit","271","0"," "," "," ","0.02","M","NT"
"Butylate","Mangoes","90","0"," "," "," ","0.005 - 0.02","M","NT"
"Butylate","Milk","711","0"," "," "," ","0.02","M","NT"
"Butylate","Olives, Canned","754","0"," "," "," ","0.005 - 0.02","M","NT"
"Cadusafos","Grapefruit","271","0"," "," "," ","0.0012","M","NT"
"Cadusafos","Mangoes","90","0"," "," "," ","0.0012","M","NT"
"Cadusafos","Milk","711","0"," "," "," ","0.0012","M","NT"
"Cadusafos","Olives, Canned","754","0"," "," "," ","0.0012","M","NT"
"Captan","Cucumbers","292","0"," "," "," ","0.02","M","0.05"
"Captan","Honey","315","0"," "," "," ","0.5","M","NT"
"Captan","Kale Greens","708","0"," "," "," ","0.05","M","0.05"
"Captan","Onion","348","0"," "," "," ","0.02","M","0.05"
"Captan","Pineapple, Canned","397","0"," "," "," ","0.02","M","NT"
"Captan","Snap Peas","710","0"," "," "," ","0.05","M","0.05"
"Carbaryl","Apple Sauce","570","11","1.9","0.004","0.11","0.003","M","12"
"Carbaryl","Asparagus","354","0"," "," "," ","0.003 - 0.0033","M","15"
"Carbaryl","Cabbage","354","0"," "," "," ","0.01","M","21"
"Carbaryl","Cranberries","311","0"," "," "," ","0.002","M","3.0"
"Carbaryl","Cranberries, Frozen","428","0"," "," "," ","0.002","M","3.0"
"Carbaryl","Cucumbers","378","0"," "," "," ","0.01","M","3.0"
"Carbaryl","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","NT"
"Carbaryl","Grapefruit","526","0"," "," "," ","0.002 - 0.0025","M","10"
"Carbaryl","Honey","315","0"," "," "," ","0.01","M","NT"
"Carbaryl","Kale Greens","708","3","0.4","0.0333","0.1361","0.02","M","10"
"Carbaryl","Lettuce","378","0"," "," "," ","0.0033","M","10"
"Carbaryl","Mangoes","177","0"," "," "," ","0.002 - 0.0025","M","NT"
