Pesticide Name,Commodity,Number of Samples Analyzed,Number of Samples with Detects,Pct of Samples with Detects,Min Detect,Max Detect,LOD Range,pp_,EPA Tolerance (ppm)
"Propiconazole","Peanut Butter","315","0"," "," "," ","0.25","M","0.2"
"Propiconazole","Potatoes","707","0"," "," "," ","0.0075","M","NT"
"Propiconazole","Spinach","708","0"," "," "," ","0.0075 - 0.018","M","NT"
"Propiconazole","Strawberries","706","40","5.7","0.0059","0.27","0.005 - 0.01","M","1.3"
"Propiconazole","Sweet Corn, Fresh","409","0"," "," "," ","0.005 - 0.01","M","0.1"
"Propiconazole","Sweet Corn, Frozen","64","0"," "," "," ","0.005 - 0.01","M","0.1"
"Propiconazole","Tomatoes","708","1","0.1","0.0125","0.0125","0.0075","M","3.0"
"Propiconazole","Watermelon","370","0"," "," "," ","0.01","M","NT"
"Proquinazid","Grapefruit","90","0"," "," "," ","0.01","M","NT"
"Proquinazid","Nectarines","578","0"," "," "," ","0.005 - 0.01","M","NT"
"Proquinazid","Strawberries","706","0"," "," "," ","0.005 - 0.01","M","NT"
"Proquinazid","Sweet Corn, Fresh","250","0"," "," "," ","0.005","M","NT"
"Proquinazid","Sweet Corn, Frozen","20","0"," "," "," ","0.005","M","NT"
"Prosulfuron","Grapefruit","177","0"," "," "," ","0.001 - 0.0025","M","NT"
"Prosulfuron","Nectarines","578","0"," "," "," ","0.0025","M","NT"
"Prosulfuron","Strawberries","706","0"," "," "," ","0.0025","M","NT"
"Prosulfuron","Sweet Corn, Fresh","468","0"," "," "," ","0.001 - 0.0025","M","0.01"
"Prosulfuron","Sweet Corn, Frozen","65","0"," "," "," ","0.001 - 0.0025","M","0.01"
"Prothioconazole","Grapefruit","90","0"," "," "," ","0.02","M","NT"
"Prothioconazole","Green Beans","754","0"," "," "," ","0.5","M","NT"
"Prothioconazole","Nectarines","574","0"," "," "," ","0.02","M","NT"
"Prothioconazole","Strawberries","706","0"," "," "," ","0.02","M","NT"
"Prothioconazole","Sweet Corn, Fresh","250","0"," "," "," ","0.02","M","0.04"
"Prothioconazole","Sweet Corn, Frozen","20","0"," "," "," ","0.02","M","0.04"
"Prothiofos","Cherries","232","0"," "," "," ","0.02","M","NT"
"Prothiofos","Cherries, Frozen","453","0"," "," "," ","0.02","M","NT"
"Prothiofos","Cucumbers","378","0"," "," "," ","0.005","M","NT"
"Prothiofos","Grapefruit","90","0"," "," "," ","0.005","M","NT"
"Prothiofos","Nectarines","578","0"," "," "," ","0.005 - 0.01","M","NT"
"Prothiofos","Oranges","707","0"," "," "," ","0.005","M","NT"
"Prothiofos","Peaches","362","0"," "," "," ","0.005","M","NT"
"Prothiofos","Spinach","350","0"," "," "," ","0.02","M","NT"
"Prothiofos","Strawberries","706","0"," "," "," ","0.005 - 0.01","M","NT"
"Prothiofos","Sweet Corn, Fresh","172","0"," "," "," ","0.01","M","NT"
"Prothiofos","Sweet Corn, Frozen","8","0"," "," "," ","0.01","M","NT"
"Pymetrozine","Cherries","232","0"," "," "," ","0.081","M","NT"
"Pymetrozine","Cherries, Frozen","453","0"," "," "," ","0.081","M","NT"
"Pymetrozine","Cucumbers","378","1","0.3","0.035","0.035","0.01","M","0.1"
"Pymetrozine","Grapefruit","90","0"," "," "," ","0.0012","M","NT"
"Pymetrozine","Nectarines","171","0"," "," "," ","0.0012 - 0.0025","M","NT"
"Pymetrozine","Oranges","687","0"," "," "," ","0.01","M","NT"
"Pymetrozine","Potatoes","707","0"," "," "," ","0.0045","M","0.02"
"Pymetrozine","Spinach","708","1","0.1","0.03","0.03","0.0045 - 0.081","M","0.6"
"Pymetrozine","Strawberries","706","0"," "," "," ","0.0012 - 0.0025","M","NT"
"Pymetrozine","Sweet Corn, Fresh","250","0"," "," "," ","0.0025","M","NT"
"Pymetrozine","Sweet Corn, Frozen","20","0"," "," "," ","0.0025","M","NT"
"Pymetrozine","Tomatoes","708","12","1.7","0.0075","0.022","0.0045","M","0.2"
"Pyraclostrobin","Apples","708","133","18.8","0.003","0.099","0.003","M","1.5"
"Pyraclostrobin","Cherries","232","128","55.2","0.002","0.23","0.002","M","2.5"
"Pyraclostrobin","Cherries, Frozen","453","207","45.7","0.002","0.45","0.002","M","2.5"
"Pyraclostrobin","Cucumbers","378","19","5","0.0025","0.036","0.0025","M","0.5"
"Pyraclostrobin","Grapefruit","177","0"," "," "," ","0.001 - 0.0012","M","2.0"
"Pyraclostrobin","Grapes","708","323","45.6","0.005","0.3633","0.003","M","2.0"
"Pyraclostrobin","Green Beans","754","78","10.3","0.001","0.17","0.001","M","0.5"
"Pyraclostrobin","Lettuce","378","6","1.6","0.005","1.5","0.003","M","29.0"
"Pyraclostrobin","Nectarines","578","77","13.3","0.0026","0.087","0.0012 - 0.0025","M","2.5"
"Pyraclostrobin","Oranges","707","1","0.1","0.0028","0.0028","0.0025","M","2.0"
"Pyraclostrobin","Peaches","362","23","6.4","0.0036","0.21","0.0025","M","2.5"
"Pyraclostrobin","Peanut Butter","315","3","1","0.0056","0.0101","0.005","M","0.05"
"Pyraclostrobin","Pears","705","177","25.1","0.005","0.1213","0.003","M","1.5"
"Pyraclostrobin","Potatoes","707","2","0.3","0.0018","0.0049","0.0011","M","0.04"
"Pyraclostrobin","Spinach","708","62","8.8","0.0018","5","0.0011 - 0.002","M","29.0"
"Pyraclostrobin","Strawberries","706","300","42.5","0.0013","0.49","0.0012 - 0.0025","M","1.2"
"Pyraclostrobin","Sweet Corn, Fresh","468","1","0.2","0.001","0.001","0.001 - 0.0025","M","0.04"
"Pyraclostrobin","Sweet Corn, Frozen","65","0"," "," "," ","0.001 - 0.0025","M","0.04"
"Pyraclostrobin","Tomatoes","708","164","23.2","0.0018","0.091","0.0011","M","1.4"
"Pyraclostrobin","Watermelon","370","0"," "," "," ","0.003","M","0.5"
"Pyraflufen","Grapefruit","90","0"," "," "," ","0.02","M","NT"
"Pyraflufen","Nectarines","578","0"," "," "," ","0.02","M","0.01"
"Pyraflufen","Strawberries","706","0"," "," "," ","0.02","M","NT"
"Pyraflufen","Sweet Corn, Fresh","250","0"," "," "," ","0.02","M","NT"
"Pyraflufen","Sweet Corn, Frozen","20","0"," "," "," ","0.02","M","NT"
"Pyraflufen ethyl","Apples","708","0"," "," "," ","0.01","M","0.01"
"Pyraflufen ethyl","Grapefruit","90","0"," "," "," ","0.0012","M","NT"
"Pyraflufen ethyl","Grapes","708","0"," "," "," ","0.005","M","0.01"
"Pyraflufen ethyl","Lettuce","378","0"," "," "," ","0.01","M","NT"
"Pyraflufen ethyl","Nectarines","578","0"," "," "," ","0.0012 - 0.0025","M","0.01"
"Pyraflufen ethyl","Pears","705","0"," "," "," ","0.005","M","0.01"
"Pyraflufen ethyl","Strawberries","706","0"," "," "," ","0.0012 - 0.0025","M","NT"
"Pyraflufen ethyl","Sweet Corn, Fresh","250","0"," "," "," ","0.0025","M","NT"
"Pyraflufen ethyl","Sweet Corn, Frozen","20","0"," "," "," ","0.0025","M","NT"
"Pyraflufen ethyl","Watermelon","370","0"," "," "," ","0.01","M","NT"
"Pyrazophos","Cherries","232","0"," "," "," ","0.006","M","NT"
"Pyrazophos","Cherries, Frozen","453","0"," "," "," ","0.006","M","NT"
"Pyrazophos","Cucumbers","378","0"," "," "," ","0.01","M","NT"
"Pyrazophos","Grapefruit","90","0"," "," "," ","0.0012","M","NT"
"Pyrazophos","Nectarines","578","0"," "," "," ","0.0012 - 0.005","M","NT"
"Pyrazophos","Oranges","707","0"," "," "," ","0.01","M","NT"
"Pyrazophos","Peaches","362","0"," "," "," ","0.01","M","NT"
"Pyrazophos","Spinach","350","0"," "," "," ","0.012","M","NT"
"Pyrazophos","Strawberries","706","0"," "," "," ","0.0012 - 0.005","M","NT"
"Pyrazophos","Sweet Corn, Fresh","250","0"," "," "," ","0.005","M","NT"
"Pyrazophos","Sweet Corn, Frozen","20","0"," "," "," ","0.005","M","NT"
"Pyrethrins","Cherries","232","0"," "," "," ","0.2","M","1.0"
"Pyrethrins","Cherries, Frozen","453","0"," "," "," ","0.2","M","1.0"
"Pyrethrins","Peanut Butter","315","0"," "," "," ","0.4","M","1.0"
"Pyrethrins","Spinach","350","1","0.3","0.27","0.27","0.2","M","1.0"
"Pyridaben","Apples","472","3","0.6","0.008","0.062","0.005","M","0.5"
"Pyridaben","Cherries","232","0"," "," "," ","0.001","M","2.5"
"Pyridaben","Cherries, Frozen","453","1","0.2","0.0059","0.0059","0.001","M","2.5"
"Pyridaben","Cucumbers","378","0"," "," "," ","0.005","M","NT"
"Pyridaben","Grapefruit","177","0"," "," "," ","0.0012 - 0.005","M","0.5"
"Pyridaben","Grapes","708","0"," "," "," ","0.002","M","1.5"
"Pyridaben","Lettuce","378","0"," "," "," ","0.005","M","NT"
"Pyridaben","Nectarines","578","6","1","0.0015","0.032","0.0012 - 0.0025","M","2.5"
"Pyridaben","Oranges","707","0"," "," "," ","0.005","M","0.5"
"Pyridaben","Peaches","362","0"," "," "," ","0.005","M","2.5"
"Pyridaben","Pears","705","48","6.8","0.0033","0.0753","0.002","M","0.75"
"Pyridaben","Spinach","350","0"," "," "," ","0.001","M","NT"
"Pyridaben","Strawberries","706","0"," "," "," ","0.0012 - 0.0025","M","2.5"
"Pyridaben","Sweet Corn, Fresh","250","0"," "," "," ","0.0025","M","NT"
"Pyridaben","Sweet Corn, Frozen","20","0"," "," "," ","0.0025","M","NT"
"Pyridaben","Watermelon","240","0"," "," "," ","0.005","M","NT"
"Pyridalyl","Grapefruit","90","0"," "," "," ","0.0012","M","NT"
"Pyridalyl","Nectarines","491","0"," "," "," ","0.0012 - 0.005","M","NT"
"Pyridalyl","Spinach","350","0"," "," "," ","0.004","M","20"
"Pyridalyl","Strawberries","706","0"," "," "," ","0.0012 - 0.005","M","NT"
"Pyrimethanil","Apples","708","173","24.4","0.05","7.8","0.05","M","15"
"Pyrimethanil","Cherries","232","5","2.2","0.0022","4.6","0.002","M","10"
"Pyrimethanil","Cherries, Frozen","453","6","1.3","0.0034","0.02","0.002","M","10"
"Pyrimethanil","Cucumbers","378","5","1.3","0.0026","0.019","0.0025","M","1.5"
"Pyrimethanil","Grapefruit","177","0"," "," "," ","0.005","M","10"
"Pyrimethanil","Grapes","708","117","16.5","0.0083","4.2499","0.005","M","5.0"
"Pyrimethanil","Green Beans","754","6","0.8","0.0011","0.0079","0.001","M","NT"
"Pyrimethanil","Lettuce","378","0"," "," "," ","0.05","M","NT"
"Pyrimethanil","Nectarines","578","170","29.4","0.0051","3.3","0.005","M","10"
"Pyrimethanil","Oranges","707","30","4.2","0.0025","0.035","0.0025","M","10"
"Pyrimethanil","Peaches","362","127","35.1","0.0027","4.7","0.0025","M","10"
"Pyrimethanil","Pears","705","410","58.2","0.0083","5.5184","0.005","M","15"
"Pyrimethanil","Potatoes","707","0"," "," "," ","0.001","M","0.05"
"Pyrimethanil","Spinach","708","2","0.3","0.002","0.0072","0.001 - 0.002","M","NT"
"Pyrimethanil","Strawberries","706","176","24.9","0.0051","1.6","0.005","M","3.0"
"Pyrimethanil","Sweet Corn, Fresh","468","0"," "," "," ","0.005","M","NT"
"Pyrimethanil","Sweet Corn, Frozen","65","0"," "," "," ","0.005","M","NT"
"Pyrimethanil","Tomatoes","708","79","11.2","0.002","0.19","0.001","M","0.50"
"Pyrimethanil","Watermelon","370","0"," "," "," ","0.05","M","NT"
"Pyriproxyfen","Apples","708","13","1.8","0.001","0.014","0.001","M","0.20"
"Pyriproxyfen","Cherries","232","0"," "," "," ","0.002","M","1.0"
"Pyriproxyfen","Cherries, Frozen","453","5","1.1","0.002","0.013","0.002","M","1.0"
"Pyriproxyfen","Cucumbers","378","0"," "," "," ","0.005","M","0.10"
"Pyriproxyfen","Grapefruit","177","0"," "," "," ","0.0012 - 0.005","M","0.50"
"Pyriproxyfen","Grapes","708","0"," "," "," ","0.001","M","2.5"
"Pyriproxyfen","Green Beans","754","7","0.9","0.0014","0.08","0.001","M","0.20"
"Pyriproxyfen","Lettuce","378","1","0.3","0.015","0.015","0.001","M","3.0"
"Pyriproxyfen","Nectarines","578","2","0.3","0.0049","0.008","0.0012 - 0.0025","M","1.0"
"Pyriproxyfen","Oranges","707","0"," "," "," ","0.005","M","0.50"
"Pyriproxyfen","Peaches","362","2","0.6","0.033","0.079","0.005","M","1.0"
"Pyriproxyfen","Peanut Butter","315","0"," "," "," ","0.005","M","0.20"
"Pyriproxyfen","Pears","705","15","2.1","0.0017","0.0165","0.001","M","0.20"
"Pyriproxyfen","Potatoes","707","0"," "," "," ","0.0022","M","0.15"
"Pyriproxyfen","Spinach","708","0"," "," "," ","0.002 - 0.0022","M","3.0"
"Pyriproxyfen","Strawberries","706","8","1.1","0.0039","0.029","0.0012 - 0.0025","M","0.30"
"Pyriproxyfen","Sweet Corn, Fresh","468","0"," "," "," ","0.0025 - 0.005","M","1.1"
"Pyriproxyfen","Sweet Corn, Frozen","65","0"," "," "," ","0.0025 - 0.005","M","1.1"
"Pyriproxyfen","Tomatoes","708","46","6.5","0.0037","0.061","0.0022","M","0.80"
"Pyriproxyfen","Watermelon","370","0"," "," "," ","0.001","M","0.10"
"Pyroxasulfone","Grapefruit","90","0"," "," "," ","0.0025","M","NT"
"Pyroxasulfone","Nectarines","578","0"," "," "," ","0.0025","M","NT"
"Pyroxasulfone","Strawberries","706","0"," "," "," ","0.0025","M","NT"
"Pyroxasulfone","Sweet Corn, Fresh","468","0"," "," "," ","0.0025 - 0.005","M","0.015"
"Pyroxasulfone","Sweet Corn, Frozen","65","0"," "," "," ","0.0025 - 0.005","M","0.015"
"Quinalphos","Cherries","232","0"," "," "," ","0.003","M","NT"
"Quinalphos","Cherries, Frozen","453","0"," "," "," ","0.003","M","NT"
"Quinalphos","Cucumbers","378","0"," "," "," ","0.005","M","NT"
"Quinalphos","Grapefruit","90","0"," "," "," ","0.0012","M","NT"
"Quinalphos","Nectarines","578","0"," "," "," ","0.0012 - 0.005","M","NT"
"Quinalphos","Oranges","707","0"," "," "," ","0.005","M","NT"
"Quinalphos","Peaches","362","0"," "," "," ","0.005","M","NT"
"Quinalphos","Spinach","350","0"," "," "," ","0.003","M","NT"
"Quinalphos","Strawberries","706","0"," "," "," ","0.0012 - 0.005","M","NT"
"Quinalphos","Sweet Corn, Fresh","250","0"," "," "," ","0.005","M","NT"
"Quinalphos","Sweet Corn, Frozen","20","0"," "," "," ","0.005","M","NT"
"Quinoxyfen","Apples","708","0"," "," "," ","0.02","M","NT"
"Quinoxyfen","Cucumbers","378","0"," "," "," ","0.01","M","NT"
"Quinoxyfen","Grapefruit","90","0"," "," "," ","0.0012","M","NT"
"Quinoxyfen","Grapes","707","209","29.6","0.0033","0.1043","0.002","M","2.0"
"Quinoxyfen","Lettuce","378","1","0.3","0.32","0.32","0.02","M","19"
"Quinoxyfen","Nectarines","578","1","0.2","0.0078","0.0078","0.0012 - 0.0025","M","0.70"
"Quinoxyfen","Oranges","707","0"," "," "," ","0.01","M","NT"
"Quinoxyfen","Peaches","362","0"," "," "," ","0.01","M","0.70"
"Quinoxyfen","Potatoes","707","0"," "," "," ","0.0012","M","NT"
"Quinoxyfen","Spinach","358","0"," "," "," ","0.0012","M","NT"
"Quinoxyfen","Strawberries","706","122","17.3","0.0016","0.23","0.0012 - 0.0025","M","1.0"
"Quinoxyfen","Sweet Corn, Fresh","250","0"," "," "," ","0.0025","M","NT"
"Quinoxyfen","Sweet Corn, Frozen","20","0"," "," "," ","0.0025","M","NT"
"Quinoxyfen","Tomatoes","708","13","1.8","0.002","0.0086","0.0012","M","1.7"
"Quinoxyfen","Watermelon","370","0"," "," "," ","0.02","M","0.08"
"Quintozene (PCNB)","Apples","649","0"," "," "," ","0.004","M","NT"
"Quintozene (PCNB)","Cherries","232","0"," "," "," ","0.021","M","NT"
"Quintozene (PCNB)","Cherries, Frozen","453","0"," "," "," ","0.021","M","NT"
"Quintozene (PCNB)","Cucumbers","378","1","0.3","0.018","0.018","0.005","M","NT"
"Quintozene (PCNB)","Grapefruit","177","0"," "," "," ","0.005 - 0.025","M","NT"
"Quintozene (PCNB)","Green Beans","724","0"," "," "," ","0.025","M","0.1"
"Quintozene (PCNB)","Lettuce","347","0"," "," "," ","0.004","M","NT"
"Quintozene (PCNB)","Nectarines","578","0"," "," "," ","0.005","M","NT"
"Quintozene (PCNB)","Oranges","707","0"," "," "," ","0.005","M","NT"
"Quintozene (PCNB)","Peaches","362","0"," "," "," ","0.005","M","NT"
"Quintozene (PCNB)","Peanut Butter","315","0"," "," "," ","0.025","M","1.0"
"Quintozene (PCNB)","Potatoes","707","16","2.3","0.002","0.025","0.001","M","0.1"
"Quintozene (PCNB)","Spinach","708","0"," "," "," ","0.001 - 0.021","M","NT"
"Quintozene (PCNB)","Strawberries","706","0"," "," "," ","0.005","M","NT"
"Quintozene (PCNB)","Sweet Corn, Fresh","468","0"," "," "," ","0.005 - 0.025","M","NT"
"Quintozene (PCNB)","Sweet Corn, Frozen","65","0"," "," "," ","0.005 - 0.025","M","NT"
"Quintozene (PCNB)","Tomatoes","708","0"," "," "," ","0.001 - 0.003","M","0.1"
"Quintozene (PCNB)","Watermelon","370","0"," "," "," ","0.004","M","NT"
"Quizalofop","Grapefruit","90","0"," "," "," ","0.05","M","NT"
"Quizalofop","Nectarines","578","0"," "," "," ","0.05","M","NT"
"Quizalofop","Strawberries","706","0"," "," "," ","0.05","M","NT"
"Quizalofop","Sweet Corn, Fresh","250","0"," "," "," ","0.05","M","NT"
"Quizalofop","Sweet Corn, Frozen","20","0"," "," "," ","0.05","M","NT"
"Quizalofop ethyl","Grapefruit","148","0"," "," "," ","0.0012 - 0.005","M","NT"
"Quizalofop ethyl","Green Beans","754","0"," "," "," ","0.35","M","0.25"
"Quizalofop ethyl","Nectarines","578","0"," "," "," ","0.0012 - 0.005","M","NT"
"Quizalofop ethyl","Strawberries","706","0"," "," "," ","0.0012 - 0.005","M","NT"
"Quizalofop ethyl","Sweet Corn, Fresh","468","0"," "," "," ","0.005","M","NT"
"Quizalofop ethyl","Sweet Corn, Frozen","65","0"," "," "," ","0.005","M","NT"
"Resmethrin","Cherries","232","0"," "," "," ","0.028","M","3.0"
"Resmethrin","Cherries, Frozen","453","0"," "," "," ","0.028","M","3.0"
"Resmethrin","Cucumbers","335","0"," "," "," ","0.02","M","3.0"
"Resmethrin","Grapefruit","177","0"," "," "," ","0.0025 - 0.005","M","3.0"
"Resmethrin","Grapes","708","0"," "," "," ","0.002","M","3.0"
"Resmethrin","Green Beans","598","0"," "," "," ","0.2","M","3.0"
"Resmethrin","Nectarines","578","0"," "," "," ","0.0025 - 0.01","M","3.0"
"Resmethrin","Oranges","707","0"," "," "," ","0.02","M","3.0"
"Resmethrin","Peaches","362","0"," "," "," ","0.02","M","3.0"
"Resmethrin","Peanut Butter","315","0"," "," "," ","0.4","M","3.0"
"Resmethrin","Pears","705","0"," "," "," ","0.002","M","3.0"
"Resmethrin","Spinach","350","0"," "," "," ","0.056","M","3.0"
"Resmethrin","Strawberries","706","0"," "," "," ","0.0025 - 0.01","M","3.0"
"Resmethrin","Sweet Corn, Fresh","468","0"," "," "," ","0.005 - 0.01","M","3.0"
"Resmethrin","Sweet Corn, Frozen","65","0"," "," "," ","0.005 - 0.01","M","3.0"
"Resmethrin cis","Apples","708","0"," "," "," ","0.05","M","3.0"
"Resmethrin cis","Lettuce","378","0"," "," "," ","0.05","M","3.0"
"Resmethrin cis","Potatoes","707","0"," "," "," ","0.0022","M","3.0"
"Resmethrin cis","Spinach","358","0"," "," "," ","0.0075","M","3.0"
"Resmethrin cis","Tomatoes","708","0"," "," "," ","0.0022","M","3.0"
"Resmethrin cis","Watermelon","370","0"," "," "," ","0.05","M","3.0"
"Resmethrin trans","Apples","708","0"," "," "," ","0.05","M","3.0"
"Resmethrin trans","Lettuce","378","0"," "," "," ","0.05","M","3.0"
"Resmethrin trans","Potatoes","707","0"," "," "," ","0.0022","M","3.0"
"Resmethrin trans","Spinach","358","0"," "," "," ","0.0075","M","3.0"
"Resmethrin trans","Tomatoes","708","0"," "," "," ","0.0022","M","3.0"
"Resmethrin trans","Watermelon","370","0"," "," "," ","0.05","M","3.0"
"Rimsulfuron","Cucumbers","378","0"," "," "," ","0.01","M","NT"
"Rimsulfuron","Grapefruit","177","0"," "," "," ","0.0025 - 0.005","M","0.01"
"Rimsulfuron","Grapes","708","0"," "," "," ","0.01","M","0.01"
"Rimsulfuron","Nectarines","578","0"," "," "," ","0.0025 - 0.005","M","0.01"
"Rimsulfuron","Oranges","707","0"," "," "," ","0.01","M","0.01"
"Rimsulfuron","Pears","705","0"," "," "," ","0.01","M","0.01"
"Rimsulfuron","Strawberries","706","0"," "," "," ","0.0025 - 0.005","M","NT"
"Rimsulfuron","Sweet Corn, Fresh","250","0"," "," "," ","0.005","M","NT"
"Rimsulfuron","Sweet Corn, Frozen","20","0"," "," "," ","0.005","M","NT"
"Rotenone","Grapefruit","90","0"," "," "," ","0.0025","M","NT"
"Rotenone","Nectarines","578","0"," "," "," ","0.0025 - 0.02","M","NT"
"Rotenone","Strawberries","706","0"," "," "," ","0.0025 - 0.02","M","NT"
"Rotenone","Sweet Corn, Fresh","250","0"," "," "," ","0.02","M","NT"
"Rotenone","Sweet Corn, Frozen","20","0"," "," "," ","0.02","M","NT"
"Saflufenacil","Apples","708","0"," "," "," ","0.01","M","0.03"
"Saflufenacil","Cucumbers","378","0"," "," "," ","0.005","M","NT"
"Saflufenacil","Grapefruit","177","0"," "," "," ","0.0025 - 0.01","M","0.03"
"Saflufenacil","Grapes","708","0"," "," "," ","0.01","M","0.03"
"Saflufenacil","Green Beans","754","0"," "," "," ","0.01","M","0.03"
"Saflufenacil","Lettuce","378","0"," "," "," ","0.01","M","NT"
"Saflufenacil","Nectarines","578","0"," "," "," ","0.0025 - 0.01","M","0.03"
"Saflufenacil","Oranges","707","0"," "," "," ","0.005","M","0.03"
"Saflufenacil","Pears","705","0"," "," "," ","0.01","M","0.03"
"Saflufenacil","Strawberries","706","0"," "," "," ","0.0025 - 0.01","M","NT"
"Saflufenacil","Sweet Corn, Fresh","468","0"," "," "," ","0.01","M","0.03"
"Saflufenacil","Sweet Corn, Frozen","65","0"," "," "," ","0.01","M","0.03"
"Saflufenacil","Watermelon","370","0"," "," "," ","0.01","M","NT"
"Sedaxane","Grapefruit","90","0"," "," "," ","0.005","M","NT"
"Sedaxane","Nectarines","578","0"," "," "," ","0.005","M","NT"
"Sedaxane","Strawberries","706","0"," "," "," ","0.005","M","NT"
"Sedaxane","Sweet Corn, Fresh","250","0"," "," "," ","0.005","M","0.01"
"Sedaxane","Sweet Corn, Frozen","20","0"," "," "," ","0.005","M","0.01"
"Sethoxydim","Apples","708","0"," "," "," ","0.003","M","0.2"
"Sethoxydim","Cherries","232","0"," "," "," ","0.0066","M","0.2"
